Direction,Number,Active,Free_bici,Free_stand,Total_stands,Ticket,Update_date,Latitude,Longitude,Folder_datetime
Esparraguera - Cra. Malilla,191,1,13,2,15,0,2025-04-30 23:39:59,39.45032925434954,-0.378866413884951,2025-04-30 23:45:04
Esparraguera - Cra. Malilla,191,1,13,2,15,0,2025-04-30 23:19:46,39.45032925434954,-0.378866413884951,2025-04-30 23:30:06
Cra. Malilla - Oltá,192,1,11,9,20,0,2025-04-30 23:50:05,39.45263726161547,-0.3787144113919625,2025-05-01 00:00:25
Cra. Malilla - Oltá,192,1,11,9,20,0,2025-04-30 23:39:59,39.45263726161547,-0.3787144113919625,2025-04-30 23:45:04
Cra. Malilla - Oltá,192,1,11,9,20,0,2025-04-30 23:19:46,39.45263726161547,-0.3787144113919625,2025-04-30 23:30:06
Uruguay - Carteros,193,1,9,11,20,0,2025-04-30 23:50:05,39.45514627443484,-0.386718436578698,2025-05-01 00:00:25
Uruguay - Carteros,193,1,9,11,20,0,2025-04-30 23:39:59,39.45514627443484,-0.386718436578698,2025-04-30 23:45:04
Uruguay - Carteros,193,1,8,12,20,0,2025-04-30 23:19:46,39.45514627443484,-0.386718436578698,2025-04-30 23:30:06
Estación AVE Joaquín Sorolla,194,1,13,27,40,0,2025-04-30 23:50:05,39.4607722298068,-0.381799304487057,2025-05-01 00:00:25
Estación AVE Joaquín Sorolla,194,1,14,26,40,0,2025-04-30 23:39:59,39.4607722298068,-0.381799304487057,2025-04-30 23:45:04
Estación AVE Joaquín Sorolla,194,1,16,24,40,0,2025-04-30 23:19:46,39.4607722298068,-0.381799304487057,2025-04-30 23:30:06
Giorgeta - Roig de Corella,195,1,10,6,16,0,2025-04-30 23:50:05,39.459384287208486,-0.3842814248129742,2025-05-01 00:00:25
Giorgeta - Roig de Corella,195,1,10,6,16,0,2025-04-30 23:39:59,39.459384287208486,-0.3842814248129742,2025-04-30 23:45:04
Giorgeta - Roig de Corella,195,1,11,5,16,0,2025-04-30 23:19:46,39.459384287208486,-0.3842814248129742,2025-04-30 23:30:06
Jerónimo Muñoz - Gaspar Aguilar,196,1,9,6,15,0,2025-04-30 23:50:05,39.45957528956863,-0.3880664379854734,2025-05-01 00:00:25
Jerónimo Muñoz - Gaspar Aguilar,196,1,8,7,15,0,2025-04-30 23:39:59,39.45957528956863,-0.3880664379854734,2025-04-30 23:45:04
Jerónimo Muñoz - Gaspar Aguilar,196,1,8,7,15,0,2025-04-30 23:19:46,39.45957528956863,-0.3880664379854734,2025-04-30 23:30:06
Fontanars dels Aforins - Jacinto Labaila,197,1,1,14,15,0,2025-04-30 23:50:05,39.458184286737165,-0.3923334543644733,2025-05-01 00:00:25
Fontanars dels Aforins - Jacinto Labaila,197,1,1,14,15,0,2025-04-30 23:39:59,39.458184286737165,-0.3923334543644733,2025-04-30 23:45:04
Fontanars dels Aforins - Jacinto Labaila,197,1,1,14,15,0,2025-04-30 23:19:46,39.458184286737165,-0.3923334543644733,2025-04-30 23:30:06
Fontanars dels Aforins - Vall d'Uixó,198,1,7,13,20,0,2025-04-30 23:50:05,39.46088029740053,-0.395316462028443,2025-05-01 00:00:25
Fontanars dels Aforins - Vall d'Uixó,198,1,7,13,20,0,2025-04-30 23:39:59,39.46088029740053,-0.395316462028443,2025-04-30 23:45:04
Fontanars dels Aforins - Vall d'Uixó,198,1,7,13,20,0,2025-04-30 23:19:46,39.46088029740053,-0.395316462028443,2025-04-30 23:30:06
Beato Nicolás Factor - Convento de Jesús,199,1,12,3,15,0,2025-04-30 23:50:05,39.46158829801141,-0.3915584482397584,2025-05-01 00:00:25
Beato Nicolás Factor - Convento de Jesús,199,1,12,3,15,0,2025-04-30 23:39:59,39.46158829801141,-0.3915584482397584,2025-04-30 23:45:04
Beato Nicolás Factor - Convento de Jesús,199,1,11,4,15,0,2025-04-30 23:19:46,39.46158829801141,-0.3915584482397584,2025-04-30 23:30:06
Av. del Cid - Julián Peña,200,1,2,13,15,0,2025-04-30 23:50:05,39.46773731904592,-0.3932144497376184,2025-05-01 00:00:25
Av. del Cid - Julián Peña,200,1,2,13,15,0,2025-04-30 23:39:59,39.46773731904592,-0.3932144497376184,2025-04-30 23:45:04
Av. del Cid - Julián Peña,200,1,3,12,15,0,2025-04-30 23:19:46,39.46773731904592,-0.3932144497376184,2025-04-30 23:30:06
Perez Galdós - Nou Moles,201,1,5,15,20,0,2025-04-30 23:50:05,39.47171233289752,-0.3936684472489409,2025-05-01 00:00:25
Perez Galdós - Nou Moles,201,1,5,15,20,0,2025-04-30 23:39:59,39.47171233289752,-0.3936684472489409,2025-04-30 23:45:04
Perez Galdós - Nou Moles,201,1,5,15,20,0,2025-04-30 23:19:46,39.47171233289752,-0.3936684472489409,2025-04-30 23:30:06
Pechina - Teruel,202,1,3,16,20,0,2025-04-30 23:50:05,39.47622234753723,-0.3933344430441705,2025-05-01 00:00:25
Pechina - Teruel,202,1,3,16,20,0,2025-04-30 23:39:59,39.47622234753723,-0.3933344430441705,2025-04-30 23:45:04
Pechina - Teruel,202,1,2,17,20,0,2025-04-30 23:19:46,39.47622234753723,-0.3933344430441705,2025-04-30 23:30:06
Reina Violante - Escultor García Mas,203,1,3,11,15,0,2025-04-30 23:50:05,39.48460937883364,-0.401182462974041,2025-05-01 00:00:25
Reina Violante - Escultor García Mas,203,1,3,11,15,0,2025-04-30 23:39:59,39.48460937883364,-0.401182462974041,2025-04-30 23:45:04
Reina Violante - Escultor García Mas,203,1,2,12,15,0,2025-04-30 23:19:46,39.48460937883364,-0.401182462974041,2025-04-30 23:30:06
Corts Valencianes - General Avilés,204,1,3,17,20,0,2025-04-30 23:50:05,39.485843380594176,-0.3965874461307865,2025-05-01 00:00:25
Corts Valencianes - General Avilés,204,1,3,17,20,0,2025-04-30 23:39:59,39.485843380594176,-0.3965874461307865,2025-04-30 23:45:04
Corts Valencianes - General Avilés,204,1,2,18,20,0,2025-04-30 23:19:46,39.485843380594176,-0.3965874461307865,2025-04-30 23:30:06
Nicasio Benlloch - Amics dels Corpus,205,1,13,11,24,0,2025-04-30 23:50:05,39.48928739053543,-0.3930904323547156,2025-05-01 00:00:25
Nicasio Benlloch - Amics dels Corpus,205,1,13,11,24,0,2025-04-30 23:39:59,39.48928739053543,-0.3930904323547156,2025-04-30 23:45:04
Nicasio Benlloch - Amics dels Corpus,205,1,14,10,24,0,2025-04-30 23:19:46,39.48928739053543,-0.3930904323547156,2025-04-30 23:30:06
Periodista Gil Sumbiela - Poeta Serrano Clavero,206,1,6,9,15,0,2025-04-30 23:50:05,39.49271239990425,-0.3890074152428013,2025-05-01 00:00:25
Periodista Gil Sumbiela - Poeta Serrano Clavero,206,1,6,9,15,0,2025-04-30 23:39:59,39.49271239990425,-0.3890074152428013,2025-04-30 23:45:04
Periodista Gil Sumbiela - Poeta Serrano Clavero,206,1,6,9,15,0,2025-04-30 23:19:46,39.49271239990425,-0.3890074152428013,2025-04-30 23:30:06
"Giorgeta, 64",207,1,6,9,15,0,2025-04-30 23:50:05,39.45539327294658,-0.381905420300487,2025-05-01 00:00:25
"Giorgeta, 64",207,1,6,9,15,0,2025-04-30 23:39:59,39.45539327294658,-0.381905420300487,2025-04-30 23:45:04
"Giorgeta, 64",207,1,6,9,15,0,2025-04-30 23:19:46,39.45539327294658,-0.381905420300487,2025-04-30 23:30:06
Carteros - Mossen Febrer,208,1,13,7,20,0,2025-04-30 23:50:05,39.45169226376965,-0.3885784461793106,2025-05-01 00:00:25
Carteros - Mossen Febrer,208,1,13,7,20,0,2025-04-30 23:39:59,39.45169226376965,-0.3885784461793106,2025-04-30 23:45:04
Carteros - Mossen Febrer,208,1,13,7,20,0,2025-04-30 23:19:46,39.45169226376965,-0.3885784461793106,2025-04-30 23:30:06
Gaspar Aguilar - Músico Penella,209,1,1,17,18,0,2025-04-30 23:50:05,39.45208226727133,-0.3930154610573264,2025-05-01 00:00:25
Gaspar Aguilar - Músico Penella,209,1,2,16,18,0,2025-04-30 23:39:59,39.45208226727133,-0.3930154610573264,2025-04-30 23:45:04
Gaspar Aguilar - Músico Penella,209,1,1,17,18,0,2025-04-30 23:19:46,39.45208226727133,-0.3930154610573264,2025-04-30 23:30:06
Campos Crespo - Juan de Garay,210,1,2,13,15,0,2025-04-30 23:50:05,39.45555328036534,-0.3967164703720698,2025-05-01 00:00:25
Campos Crespo - Juan de Garay,210,1,2,13,15,0,2025-04-30 23:39:59,39.45555328036534,-0.3967164703720698,2025-04-30 23:45:04
Campos Crespo - Juan de Garay,210,1,2,13,15,0,2025-04-30 23:19:46,39.45555328036534,-0.3967164703720698,2025-04-30 23:30:06
Fray Junípero Serra - Vall d'Uixó,211,1,13,2,15,0,2025-04-30 23:50:05,39.45872629171394,-0.3977574716661004,2025-05-01 00:00:25
Fray Junípero Serra - Vall d'Uixó,211,1,13,2,15,0,2025-04-30 23:39:59,39.45872629171394,-0.3977574716661004,2025-04-30 23:45:04
Fray Junípero Serra - Vall d'Uixó,211,1,13,2,15,0,2025-04-30 23:19:46,39.45872629171394,-0.3977574716661004,2025-04-30 23:30:06
Fray Juanípero Serra - Torrente,212,1,0,15,15,0,2025-04-30 23:50:05,39.46148430130945,-0.4003964782374619,2025-05-01 00:00:25
Fray Juanípero Serra - Torrente,212,1,0,15,15,0,2025-04-30 23:39:59,39.46148430130945,-0.4003964782374619,2025-04-30 23:45:04
Fray Juanípero Serra - Torrente,212,1,0,15,15,0,2025-04-30 23:19:46,39.46148430130945,-0.4003964782374619,2025-04-30 23:30:06
Archiduque Carlos - José María Mortes Lerma,213,1,11,4,15,0,2025-04-30 23:50:05,39.46316530591261,-0.3969724659176386,2025-05-01 00:00:25
Archiduque Carlos - José María Mortes Lerma,213,1,11,4,15,0,2025-04-30 23:39:59,39.46316530591261,-0.3969724659176386,2025-04-30 23:45:04
Archiduque Carlos - José María Mortes Lerma,213,1,10,5,15,0,2025-04-30 23:19:46,39.46316530591261,-0.3969724659176386,2025-04-30 23:30:06
"Santa Cruz de Tenerife, 21",214,1,7,8,15,0,2025-04-30 23:50:05,39.464932313028335,-0.4005764763988502,2025-05-01 00:00:25
"Santa Cruz de Tenerife, 21",214,1,7,8,15,0,2025-04-30 23:39:59,39.464932313028335,-0.4005764763988502,2025-04-30 23:45:04
"Santa Cruz de Tenerife, 21",214,1,7,8,15,0,2025-04-30 23:19:46,39.464932313028335,-0.4005764763988502,2025-04-30 23:30:06
Músico Ayllón - Francisco Dolz,215,1,12,3,15,0,2025-04-30 23:50:05,39.46567131414367,-0.3967484625488285,2025-05-01 00:00:25
Músico Ayllón - Francisco Dolz,215,1,12,3,15,0,2025-04-30 23:39:59,39.46567131414367,-0.3967484625488285,2025-04-30 23:45:04
Músico Ayllón - Francisco Dolz,215,1,12,3,15,0,2025-04-30 23:19:46,39.46567131414367,-0.3967484625488285,2025-04-30 23:30:06
Av. del Cid - Burgos,216,1,1,16,17,0,2025-04-30 23:50:05,39.469162243634074,-0.3994613007254756,2025-05-01 00:00:25
Av. del Cid - Burgos,216,1,1,16,17,0,2025-04-30 23:39:59,39.469162243634074,-0.3994613007254756,2025-04-30 23:45:04
Av. del Cid - Burgos,216,1,1,16,17,0,2025-04-30 23:19:46,39.469162243634074,-0.3994613007254756,2025-04-30 23:30:06
Pintor Stolz - Nueve de Octubre,217,1,1,24,25,0,2025-04-30 23:50:05,39.47032833321364,-0.4045964865286562,2025-05-01 00:00:25
Pintor Stolz - Nueve de Octubre,217,1,1,24,25,0,2025-04-30 23:39:59,39.47032833321364,-0.4045964865286562,2025-04-30 23:45:04
Pintor Stolz - Nueve de Octubre,217,1,1,24,25,0,2025-04-30 23:19:46,39.47032833321364,-0.4045964865286562,2025-04-30 23:30:06
Olimpia Arozena Torres - Juan Bautista Vives,218,1,3,12,15,0,2025-04-30 23:50:05,39.47074033078547,-0.3973844614710405,2025-05-01 00:00:25
Olimpia Arozena Torres - Juan Bautista Vives,218,1,3,12,15,0,2025-04-30 23:39:59,39.47074033078547,-0.3973844614710405,2025-04-30 23:45:04
Olimpia Arozena Torres - Juan Bautista Vives,218,1,3,12,15,0,2025-04-30 23:19:46,39.47074033078547,-0.3973844614710405,2025-04-30 23:30:06
Castán Tobeñas - Rincon de Ademuz,219,1,5,13,18,0,2025-04-30 23:50:05,39.47265724610551,-0.403030297990242,2025-05-01 00:00:25
Castán Tobeñas - Rincon de Ademuz,219,1,5,13,18,0,2025-04-30 23:39:59,39.47265724610551,-0.403030297990242,2025-04-30 23:45:04
Castán Tobeñas - Rincon de Ademuz,219,1,5,13,18,0,2025-04-30 23:19:46,39.47265724610551,-0.403030297990242,2025-04-30 23:30:06
Castán Tobeñas - Patriques,220,1,14,2,16,0,2025-04-30 23:50:05,39.47385534208041,-0.3983214623957442,2025-05-01 00:00:25
Castán Tobeñas - Patriques,220,1,14,2,16,0,2025-04-30 23:39:59,39.47385534208041,-0.3983214623957442,2025-04-30 23:45:04
Castán Tobeñas - Patriques,220,1,13,3,16,0,2025-04-30 23:19:46,39.47385534208041,-0.3983214623957442,2025-04-30 23:30:06
Manuel de Falla - Hernández Lázaro,221,1,2,18,20,0,2025-04-30 23:50:05,39.47527034863776,-0.4028534760386356,2025-05-01 00:00:25
Manuel de Falla - Hernández Lázaro,221,1,2,18,20,0,2025-04-30 23:39:59,39.47527034863776,-0.4028534760386356,2025-04-30 23:45:04
Manuel de Falla - Hernández Lázaro,221,1,2,18,20,0,2025-04-30 23:19:46,39.47527034863776,-0.4028534760386356,2025-04-30 23:30:06
Maestro Rodrigo - Manuel de Falla,222,1,5,15,20,0,2025-04-30 23:50:05,39.47689335174765,-0.3972824560992083,2025-05-01 00:00:25
Maestro Rodrigo - Manuel de Falla,222,1,4,16,20,0,2025-04-30 23:39:59,39.47689335174765,-0.3972824560992083,2025-04-30 23:45:04
Maestro Rodrigo - Manuel de Falla,222,1,4,16,20,0,2025-04-30 23:19:46,39.47689335174765,-0.3972824560992083,2025-04-30 23:30:06
Valle de la Ballestera - Hospital Nueve de Octubre,223,1,4,16,20,0,2025-04-30 23:50:05,39.47855835893999,-0.4011874677803583,2025-05-01 00:00:25
Valle de la Ballestera - Hospital Nueve de Octubre,223,1,4,16,20,0,2025-04-30 23:39:59,39.47855835893999,-0.4011874677803583,2025-04-30 23:45:04
Valle de la Ballestera - Hospital Nueve de Octubre,223,1,4,16,20,0,2025-04-30 23:19:46,39.47855835893999,-0.4011874677803583,2025-04-30 23:30:06
Jorge Comin (Metge) - Terrateig,224,1,4,16,20,0,2025-04-30 23:50:05,39.480568366964896,-0.4035884743552789,2025-05-01 00:00:25
Jorge Comin (Metge) - Terrateig,224,1,4,16,20,0,2025-04-30 23:39:59,39.480568366964896,-0.4035884743552789,2025-04-30 23:45:04
Jorge Comin (Metge) - Terrateig,224,1,4,16,20,0,2025-04-30 23:19:46,39.480568366964896,-0.4035884743552789,2025-04-30 23:30:06
Padre Barranco - Carlos Ruano Llopis (Pintor),225,1,0,20,20,0,2025-04-30 23:50:05,39.488107390420495,-0.4011424601917243,2025-05-01 00:00:25
Padre Barranco - Carlos Ruano Llopis (Pintor),225,1,0,20,20,0,2025-04-30 23:39:59,39.488107390420495,-0.4011424601917243,2025-04-30 23:45:04
Padre Barranco - Carlos Ruano Llopis (Pintor),225,1,0,20,20,0,2025-04-30 23:19:46,39.488107390420495,-0.4011424601917243,2025-04-30 23:30:06
Corts Valencianes - La Safor,226,1,1,29,30,0,2025-04-30 23:50:05,39.49086439918327,-0.3988594505654264,2025-05-01 00:00:25
Corts Valencianes - La Safor,226,1,1,29,30,0,2025-04-30 23:39:59,39.49086439918327,-0.3988594505654264,2025-04-30 23:45:04
Corts Valencianes - La Safor,226,1,2,28,30,0,2025-04-30 23:19:46,39.49086439918327,-0.3988594505654264,2025-04-30 23:30:06
San Clemente - Hospital Arnau de Vilanova,227,1,0,20,20,0,2025-04-30 23:50:05,39.49024839844318,-0.4029314642268136,2025-05-01 00:00:25
San Clemente - Hospital Arnau de Vilanova,227,1,0,20,20,0,2025-04-30 23:39:59,39.49024839844318,-0.4029314642268136,2025-04-30 23:45:04
San Clemente - Hospital Arnau de Vilanova,227,1,0,20,20,0,2025-04-30 23:19:46,39.49024839844318,-0.4029314642268136,2025-04-30 23:30:06
Doctor Nicasio Benlloch - L'Horta Sud,228,1,2,13,15,0,2025-04-30 23:50:05,39.4936924079167,-0.398671446907537,2025-05-01 00:00:25
Doctor Nicasio Benlloch - L'Horta Sud,228,1,2,13,15,0,2025-04-30 23:39:59,39.4936924079167,-0.398671446907537,2025-04-30 23:45:04
Doctor Nicasio Benlloch - L'Horta Sud,228,1,2,13,15,0,2025-04-30 23:19:46,39.4936924079167,-0.398671446907537,2025-04-30 23:30:06
Aitana - Florista,229,1,4,12,16,0,2025-04-30 23:50:05,39.493104403991694,-0.3948064342474953,2025-05-01 00:00:25
Aitana - Florista,229,1,4,12,16,0,2025-04-30 23:39:59,39.493104403991694,-0.3948064342474953,2025-04-30 23:45:04
Aitana - Florista,229,1,4,12,16,0,2025-04-30 23:19:46,39.493104403991694,-0.3948064342474953,2025-04-30 23:30:06
Poeta Serrano Clavero - General Llorens,230,1,3,12,15,0,2025-04-30 23:50:05,39.49475040560395,-0.3867844063400111,2025-05-01 00:00:25
Poeta Serrano Clavero - General Llorens,230,1,3,12,15,0,2025-04-30 23:39:59,39.49475040560395,-0.3867844063400111,2025-04-30 23:45:04
Poeta Serrano Clavero - General Llorens,230,1,2,13,15,0,2025-04-30 23:19:46,39.49475040560395,-0.3867844063400111,2025-04-30 23:30:06
Alcañiz - Cambrils,231,1,13,2,15,0,2025-04-30 23:50:05,39.49507240298451,-0.3786213772644184,2025-05-01 00:00:25
Alcañiz - Cambrils,231,1,13,2,15,0,2025-04-30 23:39:59,39.49507240298451,-0.3786213772644184,2025-04-30 23:45:04
Alcañiz - Cambrils,231,1,13,2,15,0,2025-04-30 23:19:46,39.49507240298451,-0.3786213772644184,2025-04-30 23:30:06
San Vicente Paul - Santiago Rusiñol,232,1,9,6,15,0,2025-04-30 23:50:05,39.49464439592328,-0.3657533347314999,2025-05-01 00:00:25
San Vicente Paul - Santiago Rusiñol,232,1,10,5,15,0,2025-04-30 23:39:59,39.49464439592328,-0.3657533347314999,2025-04-30 23:45:04
San Vicente Paul - Santiago Rusiñol,232,1,12,3,15,0,2025-04-30 23:19:46,39.49464439592328,-0.3657533347314999,2025-04-30 23:30:06
San Juan Bosco - Santiago Rusiñol,233,1,11,4,15,0,2025-04-30 23:50:05,39.49716040603917,-0.3694373451738429,2025-05-01 00:00:25
San Juan Bosco - Santiago Rusiñol,233,1,11,4,15,0,2025-04-30 23:39:59,39.49716040603917,-0.3694373451738429,2025-04-30 23:45:04
San Juan Bosco - Santiago Rusiñol,233,1,11,4,15,0,2025-04-30 23:19:46,39.49716040603917,-0.3694373451738429,2025-04-30 23:30:06
Plaza Músico Espí,234,1,1,14,15,0,2025-04-30 23:50:05,39.49649940567526,-0.3736443597891149,2025-05-01 00:00:25
Plaza Músico Espí,234,1,1,14,15,0,2025-04-30 23:39:59,39.49649940567526,-0.3736443597891149,2025-04-30 23:45:04
Plaza Músico Espí,234,1,0,15,15,0,2025-04-30 23:19:46,39.49649940567526,-0.3736443597891149,2025-04-30 23:30:06
Conde Torrefiel - Cecilio Plá,235,1,5,10,15,0,2025-04-30 23:50:05,39.49804541205544,-0.3772033703255944,2025-05-01 00:00:25
Conde Torrefiel - Cecilio Plá,235,1,5,10,15,0,2025-04-30 23:39:59,39.49804541205544,-0.3772033703255944,2025-04-30 23:45:04
Conde Torrefiel - Cecilio Plá,235,1,5,10,15,0,2025-04-30 23:19:46,39.49804541205544,-0.3772033703255944,2025-04-30 23:30:06
Rio Segre - Rafael Company,236,1,11,4,15,0,2025-04-30 23:50:05,39.49506640496422,-0.3822783900158384,2025-05-01 00:00:25
Rio Segre - Rafael Company,236,1,11,4,15,0,2025-04-30 23:39:59,39.49506640496422,-0.3822783900158384,2025-04-30 23:45:04
Rio Segre - Rafael Company,236,1,10,5,15,0,2025-04-30 23:19:46,39.49506640496422,-0.3822783900158384,2025-04-30 23:30:06
Levante U.D. - Ecuador,237,1,14,1,15,0,2025-04-30 23:50:05,39.494758407776374,-0.3910384206358712,2025-05-01 00:00:25
Levante U.D. - Ecuador,237,1,13,2,15,0,2025-04-30 23:39:59,39.494758407776374,-0.3910384206358712,2025-04-30 23:45:04
Levante U.D. - Ecuador,237,1,13,2,15,0,2025-04-30 23:19:46,39.494758407776374,-0.3910384206358712,2025-04-30 23:30:06
San Jose Artesano - Francisco Morote Greus,238,1,9,6,15,0,2025-04-30 23:50:05,39.497449418355934,-0.3943834296629336,2025-05-01 00:00:25
San Jose Artesano - Francisco Morote Greus,238,1,9,6,15,0,2025-04-30 23:39:59,39.497449418355934,-0.3943834296629336,2025-04-30 23:45:04
San Jose Artesano - Francisco Morote Greus,238,1,9,6,15,0,2025-04-30 23:19:46,39.497449418355934,-0.3943834296629336,2025-04-30 23:30:06
Florista - T4 (Palau de Congressos),239,1,1,18,20,0,2025-04-30 23:50:05,39.4969854198013,-0.3999644495310733,2025-05-01 00:00:25
Florista - T4 (Palau de Congressos),239,1,1,18,20,0,2025-04-30 23:39:59,39.4969854198013,-0.3999644495310733,2025-04-30 23:45:04
Florista - T4 (Palau de Congressos),239,1,2,17,20,0,2025-04-30 23:19:46,39.4969854198013,-0.3999644495310733,2025-04-30 23:30:06
Camp del Turia - Corts Valencianes,240,1,2,17,20,0,2025-04-30 23:50:05,39.495004413973305,-0.4015474560813512,2025-05-01 00:00:25
Camp del Turia - Corts Valencianes,240,1,2,17,20,0,2025-04-30 23:39:59,39.495004413973305,-0.4015474560813512,2025-04-30 23:45:04
Camp del Turia - Corts Valencianes,240,1,2,17,20,0,2025-04-30 23:19:46,39.495004413973305,-0.4015474560813512,2025-04-30 23:30:06
La Vall d'Albaida - Corts Valencianes,241,1,1,14,15,0,2025-04-30 23:50:05,39.49297840711153,-0.4018904586642118,2025-05-01 00:00:25
La Vall d'Albaida - Corts Valencianes,241,1,1,14,15,0,2025-04-30 23:39:59,39.49297840711153,-0.4018904586642118,2025-04-30 23:45:04
La Vall d'Albaida - Corts Valencianes,241,1,1,14,15,0,2025-04-30 23:19:46,39.49297840711153,-0.4018904586642118,2025-04-30 23:30:06
La Safor - Maestro Rodrigo,242,1,5,10,15,0,2025-04-30 23:50:05,39.48790739141051,-0.4041974712326189,2025-05-01 00:00:25
La Safor - Maestro Rodrigo,242,1,5,10,15,0,2025-04-30 23:39:59,39.48790739141051,-0.4041974712326189,2025-04-30 23:45:04
La Safor - Maestro Rodrigo,242,1,6,9,15,0,2025-04-30 23:19:46,39.48790739141051,-0.4041974712326189,2025-04-30 23:30:06
Albacete - Maluquer,243,1,6,12,18,0,2025-04-30 23:50:05,39.46282029901061,-0.3845424236611566,2025-05-01 00:00:25
Albacete - Maluquer,243,1,6,12,18,0,2025-04-30 23:39:59,39.46282029901061,-0.3845424236611566,2025-04-30 23:45:04
Albacete - Maluquer,243,1,6,12,18,0,2025-04-30 23:19:46,39.46282029901061,-0.3845424236611566,2025-04-30 23:30:06
Valle de la Ballestera - Pio Baroja,244,1,4,16,20,0,2025-04-30 23:50:05,39.47850636088407,-0.4061364855497043,2025-05-01 00:00:25
Valle de la Ballestera - Pio Baroja,244,1,4,16,20,0,2025-04-30 23:39:59,39.47850636088407,-0.4061364855497043,2025-04-30 23:45:04
Valle de la Ballestera - Pio Baroja,244,1,4,16,20,0,2025-04-30 23:19:46,39.47850636088407,-0.4061364855497043,2025-04-30 23:30:06
Nueve de Octubre - Cieza,245,1,3,17,20,0,2025-04-30 23:50:05,39.47213024806011,-0.4052702993643409,2025-05-01 00:00:25
Nueve de Octubre - Cieza,245,1,3,17,20,0,2025-04-30 23:39:59,39.47213024806011,-0.4052702993643409,2025-04-30 23:45:04
Nueve de Octubre - Cieza,245,1,4,16,20,0,2025-04-30 23:19:46,39.47213024806011,-0.4052702993643409,2025-04-30 23:30:06
Tres Cruces - Hospital General,246,1,1,18,20,0,2025-04-30 23:50:05,39.469090330003425,-0.4065094941412157,2025-05-01 00:00:25
Tres Cruces - Hospital General,246,1,1,18,20,0,2025-04-30 23:39:59,39.469090330003425,-0.4065094941412157,2025-04-30 23:45:04
Tres Cruces - Hospital General,246,1,1,18,20,0,2025-04-30 23:19:46,39.469090330003425,-0.4065094941412157,2025-04-30 23:30:06
Tres Cruces - Músico Ayllón,247,1,1,14,15,0,2025-04-30 23:50:05,39.467410323935766,-0.4055734914728698,2025-05-01 00:00:25
Tres Cruces - Músico Ayllón,247,1,1,14,15,0,2025-04-30 23:39:59,39.467410323935766,-0.4055734914728698,2025-04-30 23:45:04
Tres Cruces - Músico Ayllón,247,1,0,15,15,0,2025-04-30 23:19:46,39.467410323935766,-0.4055734914728698,2025-04-30 23:30:06
Tres Cruces - Jose Maria Mortes Lerma,248,1,0,19,20,0,2025-04-30 23:50:05,39.46284030885798,-0.4049694938289344,2025-05-01 00:00:25
Tres Cruces - Jose Maria Mortes Lerma,248,1,0,19,20,0,2025-04-30 23:39:59,39.46284030885798,-0.4049694938289344,2025-04-30 23:45:04
Tres Cruces - Jose Maria Mortes Lerma,248,1,0,19,20,0,2025-04-30 23:19:46,39.46284030885798,-0.4049694938289344,2025-04-30 23:30:06
Tres Cruces - Segunda República Española,249,1,3,12,15,0,2025-04-30 23:50:05,39.459506295875165,-0.4027404883331656,2025-05-01 00:00:25
Tres Cruces - Segunda República Española,249,1,3,12,15,0,2025-04-30 23:39:59,39.459506295875165,-0.4027404883331656,2025-04-30 23:45:04
Tres Cruces - Segunda República Española,249,1,3,12,15,0,2025-04-30 23:19:46,39.459506295875165,-0.4027404883331656,2025-04-30 23:30:06
Tres Cruces - Pio XI,250,1,2,13,15,0,2025-04-30 23:50:05,39.456352245577065,-0.4008070181198941,2025-05-01 00:00:25
Tres Cruces - Pio XI,250,1,2,13,15,0,2025-04-30 23:39:59,39.456352245577065,-0.4008070181198941,2025-04-30 23:45:04
Tres Cruces - Pio XI,250,1,2,13,15,0,2025-04-30 23:19:46,39.456352245577065,-0.4008070181198941,2025-04-30 23:30:06
Arquitecto Segura del Lago - Camino Nuevo de Picaña,251,1,11,4,15,0,2025-04-30 23:50:05,39.45583028505104,-0.4044134972721287,2025-05-01 00:00:25
Arquitecto Segura del Lago - Camino Nuevo de Picaña,251,1,11,4,15,0,2025-04-30 23:39:59,39.45583028505104,-0.4044134972721287,2025-04-30 23:45:04
Arquitecto Segura del Lago - Camino Nuevo de Picaña,251,1,11,4,15,0,2025-04-30 23:19:46,39.45583028505104,-0.4044134972721287,2025-04-30 23:30:06
Dels Gremis - Campos Crespo,252,1,5,15,20,0,2025-04-30 23:50:05,39.45028826570709,-0.4035744984359706,2025-05-01 00:00:25
Dels Gremis - Campos Crespo,252,1,5,15,20,0,2025-04-30 23:39:59,39.45028826570709,-0.4035744984359706,2025-04-30 23:45:04
Dels Gremis - Campos Crespo,252,1,5,15,20,0,2025-04-30 23:19:46,39.45028826570709,-0.4035744984359706,2025-04-30 23:30:06
José Meliá Castelló - Campos Crespo,253,1,2,13,15,0,2025-04-30 23:50:05,39.45272627278094,-0.4011014879360589,2025-05-01 00:00:25
José Meliá Castelló - Campos Crespo,253,1,2,13,15,0,2025-04-30 23:39:59,39.45272627278094,-0.4011014879360589,2025-04-30 23:45:04
José Meliá Castelló - Campos Crespo,253,1,2,13,15,0,2025-04-30 23:19:46,39.45272627278094,-0.4011014879360589,2025-04-30 23:30:06
Doctor Tomás Sala - Carteros,254,1,4,15,19,0,2025-04-30 23:50:05,39.447714251158565,-0.3899174536874086,2025-05-01 00:00:25
