StationNumber,Weekday,HourOfDay,Avg_Free_Bici,Avg_Free_Stand
215,Sunday,5,6.703448275862069,8.26896551724138
215,Sunday,6,6.821192052980132,8.152317880794701
215,Sunday,7,6.876623376623376,8.097402597402597
215,Sunday,8,6.902597402597403,8.071428571428571
215,Sunday,9,6.735849056603773,8.238993710691824
215,Sunday,10,7.118012422360248,7.857142857142857
215,Sunday,11,7.13125,7.84375
215,Sunday,12,7.240963855421687,7.734939759036145
215,Sunday,13,6.958579881656805,8.017751479289942
215,Sunday,14,6.485380116959064,8.491228070175438
215,Sunday,15,6.156976744186046,8.819767441860465
215,Sunday,16,6.023255813953488,8.953488372093023
215,Sunday,17,6.305882352941176,8.670588235294117
215,Sunday,18,6.216374269005848,8.760233918128655
215,Sunday,19,5.875739644970414,9.100591715976332
215,Sunday,20,5.994082840236686,8.982248520710058
215,Sunday,21,6.289017341040463,8.6878612716763
215,Sunday,22,6.313953488372093,8.662790697674419
215,Sunday,23,6.260355029585799,8.721893491124261
216,Monday,0,4.9447852760736195,11.791411042944786
216,Monday,1,5.463414634146342,11.268292682926829
216,Monday,2,5.560975609756097,11.170731707317072
216,Monday,3,5.646341463414634,11.085365853658537
216,Monday,4,5.597701149425287,11.091954022988507
216,Monday,5,5.823170731707317,10.932926829268293
216,Monday,6,5.803680981595092,10.932515337423313
216,Monday,7,6.024096385542169,10.668674698795181
216,Monday,8,5.451807228915663,11.295180722891565
216,Monday,9,4.946428571428571,11.839285714285714
216,Monday,10,4.634730538922156,12.149700598802395
216,Monday,11,4.455089820359281,12.341317365269461
216,Monday,12,4.186746987951807,12.596385542168674
216,Monday,13,4.197604790419161,12.610778443113773
216,Monday,14,4.291666666666667,12.517857142857142
216,Monday,15,4.077844311377246,12.718562874251496
216,Monday,16,3.4583333333333335,13.345238095238095
216,Monday,17,3.242603550295858,13.562130177514794
216,Monday,18,3.465909090909091,13.3125
216,Monday,19,1.706070287539936,15.166134185303514
216,Monday,20,3.573099415204678,13.192982456140351
216,Monday,21,3.7630057803468207,12.982658959537572
216,Monday,22,4.0,12.736526946107784
216,Monday,23,3.8502994011976046,12.886227544910179
216,Tuesday,0,4.044444444444444,12.71111111111111
216,Tuesday,1,4.4088397790055245,12.348066298342541
216,Tuesday,2,4.633333333333334,12.122222222222222
216,Tuesday,3,4.7740112994350286,11.977401129943503
216,Tuesday,4,4.8742857142857146,11.874285714285714
216,Tuesday,5,4.769230769230769,11.989010989010989
216,Tuesday,6,4.598870056497175,12.146892655367232
216,Tuesday,7,4.693181818181818,12.034090909090908
216,Tuesday,8,3.9431818181818183,12.767045454545455
216,Tuesday,9,3.397727272727273,13.340909090909092
216,Tuesday,10,3.6440677966101696,13.129943502824858
216,Tuesday,11,3.911111111111111,12.866666666666667
216,Tuesday,12,3.838150289017341,12.953757225433526
216,Tuesday,13,4.010416666666667,12.802083333333334
216,Tuesday,14,3.8079096045197742,12.98870056497175
216,Tuesday,15,3.4885057471264367,13.304597701149426
216,Tuesday,16,3.375,13.420454545454545
216,Tuesday,17,1.0360885810626081,15.96053950606033
216,Tuesday,18,3.522727272727273,13.272727272727273
216,Tuesday,19,3.9583333333333335,12.773809523809524
216,Tuesday,20,4.254335260115607,12.491329479768787
216,Tuesday,21,6.450892857142857,10.151785714285714
216,Tuesday,22,4.331360946745562,12.431952662721894
216,Tuesday,23,4.4411764705882355,12.323529411764707
216,Wednesday,0,4.963636363636364,11.818181818181818
216,Wednesday,1,5.364197530864198,11.425925925925926
216,Wednesday,2,5.426829268292683,11.353658536585366
216,Wednesday,3,5.420731707317073,11.359756097560975
216,Wednesday,4,5.706896551724138,11.028735632183908
216,Wednesday,5,5.226993865030675,11.570552147239264
216,Wednesday,6,5.057324840764331,11.745222929936306
216,Wednesday,7,5.658385093167702,11.136645962732919
216,Wednesday,8,5.08641975308642,11.685185185185185
216,Wednesday,9,4.51980198019802,12.103960396039604
216,Wednesday,10,5.220858895705521,11.552147239263803
216,Wednesday,11,4.716867469879518,12.066265060240964
216,Wednesday,12,4.459302325581396,12.313953488372093
216,Wednesday,13,0.4859625668449198,16.49331550802139
216,Wednesday,14,4.0606060606060606,12.745454545454546
216,Wednesday,15,3.6526946107784433,13.10179640718563
216,Wednesday,16,3.431137724550898,13.365269461077844
216,Wednesday,17,3.3797468354430378,13.39873417721519
216,Wednesday,18,3.382608695652174,13.156521739130435
216,Wednesday,19,3.175,13.6
216,Wednesday,20,3.025,13.75
216,Wednesday,21,3.3354037267080745,13.440993788819876
216,Wednesday,22,3.4146341463414633,13.365853658536585
216,Wednesday,23,3.4556962025316458,13.316455696202532
216,Thursday,0,3.8447204968944098,12.881987577639752
216,Thursday,1,4.389937106918239,12.339622641509434
216,Thursday,2,4.4125,12.3125
216,Thursday,3,4.44375,12.28125
216,Thursday,4,4.5125,12.2125
216,Thursday,5,4.44375,12.28125
216,Thursday,6,4.169811320754717,12.559748427672956
216,Thursday,7,4.729559748427673,12.0125786163522
216,Thursday,8,4.716049382716049,12.049382716049383
216,Thursday,9,4.367469879518072,12.385542168674698
216,Thursday,10,4.125748502994012,12.62874251497006
216,Thursday,11,3.0834512022630833,13.888260254596888
216,Thursday,12,3.210227272727273,13.545454545454545
216,Thursday,13,2.535211267605634,14.262910798122066
216,Thursday,14,3.5813953488372094,13.162790697674419
216,Thursday,15,3.9585798816568047,12.781065088757396
216,Thursday,16,3.56,13.165714285714285
216,Thursday,17,3.4705882352941178,13.235294117647058
216,Thursday,18,3.738372093023256,12.982558139534884
216,Thursday,19,3.146198830409357,13.602339181286549
216,Thursday,20,3.616279069767442,13.122093023255815
216,Thursday,21,3.703488372093023,13.040697674418604
216,Thursday,22,3.9822485207100593,12.757396449704142
216,Thursday,23,4.052941176470588,12.694117647058823
216,Friday,0,4.215116279069767,12.55232558139535
216,Friday,1,4.715116279069767,12.05232558139535
216,Friday,2,5.087209302325581,11.680232558139535
216,Friday,3,5.2748538011695905,11.491228070175438
216,Friday,4,5.289719626168225,11.523364485981308
216,Friday,5,5.6,11.14375
216,Friday,6,5.484276729559748,11.270440251572326
216,Friday,7,5.6397515527950315,11.06832298136646
216,Friday,8,5.573170731707317,11.225609756097562
216,Friday,9,4.792899408284024,11.994082840236686
216,Friday,10,4.695906432748538,12.087719298245615
216,Friday,11,4.623529411764705,12.152941176470588
216,Friday,12,4.352941176470588,12.441176470588236
216,Friday,13,4.333333333333333,12.467836257309942
216,Friday,14,4.848837209302325,11.94186046511628
216,Friday,15,4.604651162790698,12.186046511627907
216,Friday,16,4.15606936416185,12.635838150289016
216,Friday,17,4.641176470588236,12.123529411764705
216,Friday,18,4.296511627906977,12.470930232558139
216,Friday,19,4.005813953488372,12.761627906976743
216,Friday,20,4.087209302325581,12.656976744186046
216,Friday,21,4.343023255813954,12.401162790697674
216,Friday,22,4.662790697674419,12.081395348837209
216,Friday,23,4.598802395209581,12.149700598802395
216,Saturday,0,3.649532710280374,13.144859813084112
216,Saturday,1,5.0625,11.6625
216,Saturday,2,5.1257861635220126,11.59748427672956
216,Saturday,3,5.408805031446541,11.314465408805031
216,Saturday,4,5.875776397515528,10.850931677018634
216,Saturday,5,5.851851851851852,10.839506172839506
216,Saturday,6,5.477707006369426,11.242038216560509
216,Saturday,7,5.5625,11.1375
216,Saturday,8,5.6625,11.0375
216,Saturday,9,5.20625,11.49375
216,Saturday,10,5.1625,11.5375
216,Saturday,11,4.59375,12.0875
216,Saturday,12,4.275,12.45
216,Saturday,13,3.9814814814814814,12.746913580246913
216,Saturday,14,4.445121951219512,12.286585365853659
216,Saturday,15,4.889570552147239,11.858895705521473
216,Saturday,16,4.711656441717792,12.030674846625766
216,Saturday,17,4.4573170731707314,12.274390243902438
216,Saturday,18,3.9939024390243905,12.737804878048781
216,Saturday,19,3.4207317073170733,13.310975609756097
216,Saturday,20,3.6097560975609757,13.134146341463415
216,Saturday,21,4.0182926829268295,12.731707317073171
216,Saturday,22,4.090909090909091,12.666666666666666
216,Saturday,23,4.375796178343949,12.375796178343949
216,Sunday,0,4.590643274853801,12.169590643274853
216,Sunday,1,5.005813953488372,11.784883720930232
216,Sunday,2,5.366666666666666,11.473333333333333
216,Sunday,3,5.7272727272727275,11.123376623376624
216,Sunday,4,8.29945054945055,8.634615384615385
216,Sunday,5,5.786206896551724,11.082758620689654
216,Sunday,6,6.079470198675497,10.7682119205298
216,Sunday,7,6.123376623376624,10.694805194805195
216,Sunday,8,5.98051948051948,10.824675324675324
216,Sunday,9,6.276729559748428,10.534591194968554
216,Sunday,10,6.3105590062111805,10.490683229813664
216,Sunday,11,5.41875,11.38125
216,Sunday,12,4.789156626506024,11.987951807228916
216,Sunday,13,4.355029585798817,12.42603550295858
216,Sunday,14,4.087719298245614,12.660818713450292
216,Sunday,15,3.9709302325581395,12.773255813953488
216,Sunday,16,4.034883720930233,12.709302325581396
216,Sunday,17,4.3,12.452941176470588
216,Sunday,18,4.111111111111111,12.64327485380117
216,Sunday,19,3.804733727810651,12.964497041420119
216,Sunday,20,3.7159763313609466,13.04733727810651
216,Sunday,21,4.132947976878612,12.61271676300578
216,Sunday,22,4.453488372093023,12.290697674418604
216,Sunday,23,4.331360946745562,12.408284023668639
217,Monday,0,2.6503067484662575,22.300613496932517
217,Monday,1,2.6707317073170733,22.28048780487805
217,Monday,2,2.6463414634146343,22.304878048780488
217,Monday,3,2.7134146341463414,22.23780487804878
217,Monday,4,3.413793103448276,21.54022988505747
217,Monday,5,2.8353658536585367,22.115853658536587
217,Monday,6,3.147239263803681,21.78527607361963
217,Monday,7,2.9819277108433737,21.94578313253012
217,Monday,8,2.463855421686747,22.451807228915662
217,Monday,9,1.755952380952381,23.196428571428573
217,Monday,10,1.874251497005988,23.077844311377245
217,Monday,11,1.964071856287425,22.976047904191617
217,Monday,12,2.2650602409638556,22.710843373493976
217,Monday,13,2.4850299401197606,22.491017964071855
217,Monday,14,2.511904761904762,22.458333333333332
217,Monday,15,2.155688622754491,22.81437125748503
217,Monday,16,1.8273809523809523,23.148809523809526
217,Monday,17,1.893491124260355,23.076923076923077
217,Monday,18,1.8068181818181819,23.147727272727273
217,Monday,19,0.9808306709265175,23.99361022364217
217,Monday,20,1.9415204678362572,23.01169590643275
217,Monday,21,2.0,22.953757225433527
217,Monday,22,1.9940119760479043,22.95808383233533
217,Monday,23,2.251497005988024,22.70059880239521
217,Tuesday,0,2.3722222222222222,22.583333333333332
217,Tuesday,1,2.314917127071823,22.640883977900554
217,Tuesday,2,2.327777777777778,22.627777777777776
217,Tuesday,3,2.401129943502825,22.55367231638418
217,Tuesday,4,2.394285714285714,22.56
217,Tuesday,5,2.5164835164835164,22.439560439560438
217,Tuesday,6,2.7457627118644066,22.2090395480226
217,Tuesday,7,2.903409090909091,21.96590909090909
217,Tuesday,8,2.0625,22.84659090909091
217,Tuesday,9,1.5284090909090908,23.357954545454547
217,Tuesday,10,1.8022598870056497,23.084745762711865
217,Tuesday,11,2.15,22.738888888888887
217,Tuesday,12,2.6416184971098264,22.277456647398843
217,Tuesday,13,2.6875,22.270833333333332
217,Tuesday,14,2.7457627118644066,22.2090395480226
217,Tuesday,15,1.8563218390804597,23.07471264367816
217,Tuesday,16,1.5113636363636365,23.420454545454547
217,Tuesday,17,0.022145265652055043,24.97676114098241
217,Tuesday,18,1.3693181818181819,23.5625
217,Tuesday,19,1.494047619047619,23.416666666666668
217,Tuesday,20,1.3641618497109826,23.520231213872833
217,Tuesday,21,1.71875,23.178571428571427
217,Tuesday,22,1.4260355029585798,23.449704142011836
217,Tuesday,23,1.6647058823529413,23.21764705882353
217,Wednesday,0,1.709090909090909,23.169696969696968
217,Wednesday,1,1.7777777777777777,23.104938271604937
217,Wednesday,2,1.8048780487804879,23.073170731707318
217,Wednesday,3,1.8353658536585367,23.04268292682927
217,Wednesday,4,1.7298850574712643,23.155172413793103
217,Wednesday,5,2.01840490797546,22.858895705521473
217,Wednesday,6,2.3312101910828025,22.522292993630572
217,Wednesday,7,2.559006211180124,22.29813664596273
217,Wednesday,8,2.3580246913580245,22.512345679012345
217,Wednesday,9,1.8762376237623761,22.846534653465348
217,Wednesday,10,2.1533742331288344,22.73006134969325
217,Wednesday,11,2.4096385542168677,22.46987951807229
217,Wednesday,12,2.9302325581395348,21.959302325581394
217,Wednesday,13,3.0233957219251337,21.96590909090909
217,Wednesday,14,3.206060606060606,21.69090909090909
217,Wednesday,15,2.8922155688622753,22.01197604790419
217,Wednesday,16,2.9161676646706587,21.98802395209581
217,Wednesday,17,2.7721518987341773,22.126582278481013
217,Wednesday,18,1.9260869565217391,22.7
217,Wednesday,19,2.33125,22.5625
217,Wednesday,20,2.50625,22.39375
217,Wednesday,21,2.4037267080745344,22.496894409937887
217,Wednesday,22,2.481707317073171,22.420731707317074
217,Wednesday,23,2.6139240506329116,22.28481012658228
217,Thursday,0,2.8198757763975157,22.080745341614907
217,Thursday,1,2.811320754716981,22.08805031446541
217,Thursday,2,2.85625,22.04375
217,Thursday,3,2.88125,22.01875
217,Thursday,4,2.975,21.925
217,Thursday,5,3.10625,21.79375
217,Thursday,6,3.3710691823899372,21.528301886792452
217,Thursday,7,3.591194968553459,21.30817610062893
217,Thursday,8,2.7037037037037037,22.19753086419753
217,Thursday,9,1.9698795180722892,22.933734939759034
217,Thursday,10,2.1736526946107784,22.730538922155688
217,Thursday,11,2.028995756718529,22.95968882602546
217,Thursday,12,2.789772727272727,22.107954545454547
217,Thursday,13,2.671361502347418,22.272300469483568
217,Thursday,14,3.877906976744186,21.052325581395348
217,Thursday,15,3.467455621301775,21.46153846153846
217,Thursday,16,3.0914285714285716,21.84
217,Thursday,17,3.111764705882353,21.81764705882353
217,Thursday,18,3.0232558139534884,21.901162790697676
217,Thursday,19,2.9766081871345027,21.941520467836256
217,Thursday,20,2.9186046511627906,22.0
217,Thursday,21,3.0,21.930232558139537
217,Thursday,22,3.1597633136094676,21.76923076923077
217,Thursday,23,3.1294117647058823,21.81764705882353
217,Friday,0,3.313953488372093,21.63953488372093
217,Friday,1,3.2267441860465116,21.726744186046513
217,Friday,2,3.261627906976744,21.691860465116278
217,Friday,3,3.2514619883040936,21.70175438596491
217,Friday,4,3.425233644859813,21.537383177570092
217,Friday,5,3.55625,21.39375
217,Friday,6,4.182389937106918,20.767295597484278
217,Friday,7,4.285714285714286,20.664596273291924
217,Friday,8,3.432926829268293,21.45731707317073
217,Friday,9,2.6568047337278107,22.29585798816568
217,Friday,10,3.0526315789473686,21.900584795321638
217,Friday,11,3.176470588235294,21.776470588235295
217,Friday,12,3.2176470588235295,21.711764705882352
217,Friday,13,3.7660818713450293,21.18713450292398
217,Friday,14,3.7151162790697674,21.232558139534884
217,Friday,15,3.4244186046511627,21.52906976744186
217,Friday,16,3.4046242774566475,21.54913294797688
217,Friday,17,3.2588235294117647,21.694117647058825
217,Friday,18,3.244186046511628,21.703488372093023
217,Friday,19,3.622093023255814,21.33139534883721
217,Friday,20,3.5406976744186047,21.412790697674417
217,Friday,21,3.3255813953488373,21.627906976744185
217,Friday,22,3.0813953488372094,21.872093023255815
217,Friday,23,3.095808383233533,21.856287425149702
217,Saturday,0,2.6588785046728973,22.299065420560748
217,Saturday,1,2.86875,22.08125
217,Saturday,2,2.9371069182389937,22.0125786163522
217,Saturday,3,2.949685534591195,22.0
217,Saturday,4,3.012422360248447,21.937888198757765
217,Saturday,5,3.1358024691358026,21.80246913580247
217,Saturday,6,3.1528662420382165,21.808917197452228
217,Saturday,7,3.29375,21.65625
217,Saturday,8,3.3,21.65
217,Saturday,9,3.125,21.825
217,Saturday,10,3.1125,21.8375
217,Saturday,11,2.9375,22.0125
217,Saturday,12,2.95,22.0
217,Saturday,13,2.9382716049382718,22.012345679012345
217,Saturday,14,2.8109756097560976,22.115853658536587
217,Saturday,15,2.7975460122699385,22.134969325153374
217,Saturday,16,2.8466257668711656,22.085889570552148
217,Saturday,17,2.8353658536585367,22.091463414634145
217,Saturday,18,2.8841463414634148,22.04268292682927
217,Saturday,19,2.6219512195121952,22.304878048780488
217,Saturday,20,2.426829268292683,22.5
217,Saturday,21,2.481707317073171,22.45731707317073
217,Saturday,22,2.703030303030303,22.24848484848485
217,Saturday,23,2.961783439490446,21.993630573248407
217,Sunday,0,3.08187134502924,21.86549707602339
217,Sunday,1,2.941860465116279,22.011627906976745
217,Sunday,2,3.14,21.80666666666667
217,Sunday,3,3.324675324675325,21.62987012987013
217,Sunday,4,4.0,20.978021978021978
217,Sunday,5,3.0827586206896553,21.875862068965517
217,Sunday,6,3.357615894039735,21.56953642384106
217,Sunday,7,3.155844155844156,21.766233766233768
217,Sunday,8,3.207792207792208,21.714285714285715
217,Sunday,9,3.207547169811321,21.71698113207547
217,Sunday,10,3.099378881987578,21.82608695652174
217,Sunday,11,2.825,22.1
217,Sunday,12,3.0421686746987953,21.879518072289155
217,Sunday,13,2.899408284023669,22.02958579881657
217,Sunday,14,2.672514619883041,22.251461988304094
217,Sunday,15,2.5872093023255816,22.343023255813954
217,Sunday,16,2.4127906976744184,22.517441860465116
217,Sunday,17,2.4352941176470586,22.488235294117647
217,Sunday,18,2.3859649122807016,22.54385964912281
217,Sunday,19,2.2958579881656807,22.633136094674555
217,Sunday,20,2.3727810650887573,22.53846153846154
217,Sunday,21,2.606936416184971,22.346820809248555
217,Sunday,22,2.6627906976744184,22.290697674418606
217,Sunday,23,2.798816568047337,22.153846153846153
218,Monday,0,5.613496932515337,8.94478527607362
218,Monday,1,6.085365853658536,8.487804878048781
218,Monday,2,6.298780487804878,8.268292682926829
218,Monday,3,6.384146341463414,8.182926829268293
218,Monday,4,6.551724137931035,8.045977011494253
218,Monday,5,6.676829268292683,7.884146341463414
218,Monday,6,6.380368098159509,8.14723926380368
218,Monday,7,5.234939759036145,9.319277108433734
218,Monday,8,4.704819277108434,9.897590361445783
218,Monday,9,3.0416666666666665,11.589285714285714
218,Monday,10,2.4790419161676644,12.1437125748503
218,Monday,11,2.5748502994011977,12.053892215568862
218,Monday,12,2.8012048192771086,11.789156626506024
218,Monday,13,3.2215568862275448,11.359281437125748
218,Monday,14,3.2976190476190474,11.297619047619047
218,Monday,15,3.3233532934131738,11.251497005988025
218,Monday,16,3.119047619047619,11.458333333333334
218,Monday,17,2.940828402366864,11.633136094674557
218,Monday,18,3.3636363636363638,11.227272727272727
218,Monday,19,2.913738019169329,11.869009584664537
218,Monday,20,4.046783625730995,10.555555555555555
218,Monday,21,4.91907514450867,9.6878612716763
218,Monday,22,5.263473053892215,9.32934131736527
218,Monday,23,5.994011976047904,8.634730538922156
218,Tuesday,0,6.722222222222222,7.938888888888889
218,Tuesday,1,7.1878453038674035,7.441988950276243
218,Tuesday,2,7.2444444444444445,7.383333333333334
218,Tuesday,3,7.3841807909604515,7.237288135593221
218,Tuesday,4,7.462857142857143,7.16
218,Tuesday,5,7.857142857142857,6.774725274725275
218,Tuesday,6,7.68361581920904,6.937853107344632
218,Tuesday,7,6.846590909090909,7.7727272727272725
218,Tuesday,8,6.1875,8.414772727272727
218,Tuesday,9,4.3352272727272725,10.232954545454545
218,Tuesday,10,3.5762711864406778,11.0
218,Tuesday,11,3.2055555555555557,11.372222222222222
218,Tuesday,12,3.092485549132948,11.53757225433526
218,Tuesday,13,3.8020833333333335,10.869791666666666
218,Tuesday,14,4.378531073446328,10.242937853107344
218,Tuesday,15,3.8620689655172415,10.798850574712644
218,Tuesday,16,3.090909090909091,11.551136363636363
218,Tuesday,17,3.987423676296364,11.006834958534585
218,Tuesday,18,3.1136363636363638,11.545454545454545
218,Tuesday,19,3.494047619047619,11.125
218,Tuesday,20,3.7630057803468207,10.907514450867051
218,Tuesday,21,4.919642857142857,9.5625
218,Tuesday,22,3.8224852071005917,10.881656804733728
218,Tuesday,23,4.305882352941176,10.376470588235295
218,Wednesday,0,5.381818181818182,9.284848484848485
218,Wednesday,1,5.697530864197531,8.944444444444445
218,Wednesday,2,5.829268292682927,8.847560975609756
218,Wednesday,3,5.951219512195122,8.731707317073171
218,Wednesday,4,5.695402298850575,8.954022988505747
218,Wednesday,5,6.3496932515337425,8.36196319018405
218,Wednesday,6,5.738853503184713,8.955414012738853
218,Wednesday,7,5.049689440993789,9.639751552795031
218,Wednesday,8,4.530864197530864,10.104938271604938
218,Wednesday,9,2.48019801980198,12.212871287128714
218,Wednesday,10,2.361963190184049,12.294478527607362
218,Wednesday,11,2.427710843373494,12.24698795180723
218,Wednesday,12,2.5348837209302326,12.104651162790697
218,Wednesday,13,2.1209893048128343,12.840909090909092
218,Wednesday,14,3.175757575757576,11.496969696969696
218,Wednesday,15,3.161676646706587,11.51497005988024
218,Wednesday,16,3.2934131736526946,11.395209580838323
218,Wednesday,17,3.221518987341772,11.468354430379748
218,Wednesday,18,2.6869565217391305,12.1
218,Wednesday,19,3.64375,11.05625
218,Wednesday,20,4.20625,10.49375
218,Wednesday,21,5.024844720496894,9.670807453416149
218,Wednesday,22,4.975609756097561,9.701219512195122
218,Wednesday,23,5.6455696202531644,9.050632911392405
218,Thursday,0,6.75776397515528,7.956521739130435
218,Thursday,1,7.433962264150943,7.29559748427673
218,Thursday,2,7.73125,6.99375
218,Thursday,3,7.88125,6.84375
218,Thursday,4,7.89375,6.83125
218,Thursday,5,8.1,6.625
218,Thursday,6,7.70440251572327,7.012578616352202
218,Thursday,7,6.773584905660377,7.943396226415095
218,Thursday,8,6.160493827160494,8.469135802469136
218,Thursday,9,4.674698795180723,10.042168674698795
218,Thursday,10,3.62874251497006,11.053892215568862
218,Thursday,11,4.764497878359265,10.2008486562942
218,Thursday,12,3.215909090909091,11.534090909090908
218,Thursday,13,4.835680751173709,9.967136150234742
218,Thursday,14,4.732558139534884,9.994186046511627
218,Thursday,15,4.177514792899408,10.532544378698224
218,Thursday,16,3.2057142857142855,11.485714285714286
218,Thursday,17,3.0470588235294116,11.641176470588235
218,Thursday,18,3.796511627906977,10.88953488372093
218,Thursday,19,4.257309941520468,10.43859649122807
218,Thursday,20,4.790697674418604,9.906976744186046
218,Thursday,21,5.261627906976744,9.453488372093023
218,Thursday,22,5.284023668639053,9.414201183431953
218,Thursday,23,5.747058823529412,8.952941176470588
218,Friday,0,6.087209302325581,8.622093023255815
218,Friday,1,7.005813953488372,7.715116279069767
218,Friday,2,7.145348837209302,7.575581395348837
218,Friday,3,7.4035087719298245,7.315789473684211
218,Friday,4,7.752336448598131,6.9766355140186915
218,Friday,5,7.7625,6.9875
218,Friday,6,7.40251572327044,7.345911949685535
218,Friday,7,6.428571428571429,8.304347826086957
218,Friday,8,5.847560975609756,8.865853658536585
218,Friday,9,4.3017751479289945,10.319526627218934
218,Friday,10,3.3976608187134505,11.274853801169591
218,Friday,11,3.123529411764706,11.535294117647059
218,Friday,12,3.1470588235294117,11.511764705882353
218,Friday,13,3.6783625730994154,10.994152046783626
218,Friday,14,4.767441860465116,9.88953488372093
218,Friday,15,4.412790697674419,10.238372093023257
218,Friday,16,3.7283236994219653,10.92485549132948
218,Friday,17,3.511764705882353,11.170588235294117
218,Friday,18,3.377906976744186,11.30232558139535
218,Friday,19,3.308139534883721,11.366279069767442
218,Friday,20,3.7674418604651163,10.906976744186046
218,Friday,21,4.0523255813953485,10.627906976744185
218,Friday,22,4.4186046511627906,10.273255813953488
218,Friday,23,4.520958083832335,10.179640718562874
218,Saturday,0,5.747663551401869,9.0
218,Saturday,1,6.01875,8.63125
218,Saturday,2,6.7924528301886795,7.867924528301887
218,Saturday,3,7.226415094339623,7.427672955974843
218,Saturday,4,7.521739130434782,7.130434782608695
218,Saturday,5,7.901234567901234,6.753086419753086
218,Saturday,6,7.770700636942675,6.8789808917197455
218,Saturday,7,7.275,7.38125
218,Saturday,8,6.75,7.9
218,Saturday,9,6.425,8.225
218,Saturday,10,5.45625,9.19375
218,Saturday,11,4.425,10.225
218,Saturday,12,3.925,10.74375
218,Saturday,13,3.5617283950617282,11.104938271604938
218,Saturday,14,4.567073170731708,10.091463414634147
218,Saturday,15,4.883435582822086,9.773006134969325
218,Saturday,16,5.012269938650307,9.644171779141104
218,Saturday,17,5.420731707317073,9.237804878048781
218,Saturday,18,4.841463414634147,9.823170731707316
218,Saturday,19,4.652439024390244,10.012195121951219
218,Saturday,20,4.871951219512195,9.786585365853659
218,Saturday,21,4.841463414634147,9.792682926829269
218,Saturday,22,4.9818181818181815,9.66060606060606
218,Saturday,23,5.407643312101911,9.242038216560509
218,Sunday,0,5.912280701754386,8.75438596491228
218,Sunday,1,6.424418604651163,8.220930232558139
218,Sunday,2,6.733333333333333,7.933333333333334
218,Sunday,3,7.01948051948052,7.6688311688311686
218,Sunday,4,7.637362637362638,6.920329670329671
218,Sunday,5,7.220689655172414,7.468965517241379
218,Sunday,6,7.311258278145695,7.377483443708609
218,Sunday,7,7.3311688311688314,7.363636363636363
218,Sunday,8,7.123376623376624,7.558441558441558
218,Sunday,9,6.987421383647798,7.6415094339622645
218,Sunday,10,6.422360248447205,8.198757763975156
218,Sunday,11,5.3625,9.2875
218,Sunday,12,5.240963855421687,9.427710843373495
218,Sunday,13,5.059171597633136,9.621301775147929
218,Sunday,14,4.847953216374269,9.818713450292398
218,Sunday,15,4.866279069767442,9.773255813953488
218,Sunday,16,4.854651162790698,9.779069767441861
218,Sunday,17,5.129411764705883,9.505882352941176
218,Sunday,18,5.017543859649122,9.631578947368421
218,Sunday,19,4.544378698224852,10.076923076923077
218,Sunday,20,4.337278106508876,10.29585798816568
218,Sunday,21,4.23121387283237,10.38150289017341
218,Sunday,22,4.401162790697675,10.203488372093023
218,Sunday,23,4.715976331360947,9.899408284023668
219,Monday,0,5.159509202453988,12.742331288343559
219,Monday,1,5.189024390243903,12.713414634146341
219,Monday,2,5.189024390243903,12.713414634146341
219,Monday,3,5.2560975609756095,12.646341463414634
219,Monday,4,5.482758620689655,12.425287356321839
219,Monday,5,5.274390243902439,12.628048780487806
219,Monday,6,4.840490797546012,13.061349693251534
219,Monday,7,5.018072289156627,12.897590361445783
219,Monday,8,5.548192771084337,12.379518072289157
219,Monday,9,6.654761904761905,11.321428571428571
219,Monday,10,6.449101796407185,11.52694610778443
219,Monday,11,6.11377245508982,11.862275449101796
219,Monday,12,5.993975903614458,11.981927710843374
219,Monday,13,5.604790419161676,12.347305389221557
219,Monday,14,5.101190476190476,12.851190476190476
219,Monday,15,3.658682634730539,14.293413173652695
219,Monday,16,3.2083333333333335,14.744047619047619
219,Monday,17,3.0828402366863905,14.8698224852071
219,Monday,18,3.3579545454545454,14.596590909090908
219,Monday,19,1.9520766773162939,16.022364217252395
219,Monday,20,3.8421052631578947,14.134502923976608
219,Monday,21,4.381502890173411,13.595375722543352
219,Monday,22,4.952095808383233,13.023952095808383
219,Monday,23,5.161676646706587,12.81437125748503
219,Tuesday,0,5.316666666666666,12.661111111111111
219,Tuesday,1,5.45303867403315,12.524861878453038
219,Tuesday,2,5.45,12.527777777777779
219,Tuesday,3,5.593220338983051,12.384180790960452
219,Tuesday,4,5.634285714285714,12.342857142857143
219,Tuesday,5,5.06043956043956,12.917582417582418
219,Tuesday,6,4.141242937853107,13.836158192090396
219,Tuesday,7,4.659090909090909,13.3125
219,Tuesday,8,6.056818181818182,11.920454545454545
219,Tuesday,9,7.261363636363637,10.715909090909092
219,Tuesday,10,6.932203389830509,11.033898305084746
219,Tuesday,11,6.405555555555556,11.505555555555556
219,Tuesday,12,6.138728323699422,11.786127167630058
219,Tuesday,13,5.552083333333333,12.427083333333334
219,Tuesday,14,5.429378531073446,12.548022598870057
219,Tuesday,15,3.67816091954023,14.298850574712644
219,Tuesday,16,2.5454545454545454,15.431818181818182
219,Tuesday,17,0.04292353959719311,17.956711929280964
219,Tuesday,18,2.784090909090909,15.193181818181818
219,Tuesday,19,2.9464285714285716,15.029761904761905
